Time,Event context,Component,Event name,Description,Origin,IP address
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7058'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7057'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7056'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7055'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7054'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7053'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7052'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7051'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7050'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7049'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7048'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7047'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7046'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7045'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7044'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7043'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7042'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7041'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7040'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7039'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7038'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7037'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7036'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7035'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7034'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7033'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '7032'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '6988'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '6720'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '4344'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '4309'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '4300'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '4295'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '4273'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '4266'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '4259'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '4246'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '4228'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,Role assigned,The user with id '2' assigned the role with id '5' to the user with id '4189'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,User enrolled in course,The user with id '2' enrolled the user with id '7360' using the enrolment method 'cohort' in the course with id '49'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,User enrolled in course,The user with id '2' enrolled the user with id '7240' using the enrolment method 'cohort' in the course with id '49'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,User enrolled in course,The user with id '2' enrolled the user with id '7239' using the enrolment method 'cohort' in the course with id '49'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,User enrolled in course,The user with id '2' enrolled the user with id '7238' using the enrolment method 'cohort' in the course with id '49'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,User enrolled in course,The user with id '2' enrolled the user with id '7237' using the enrolment method 'cohort' in the course with id '49'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,User enrolled in course,The user with id '2' enrolled the user with id '7236' using the enrolment method 'cohort' in the course with id '49'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,User enrolled in course,The user with id '2' enrolled the user with id '7235' using the enrolment method 'cohort' in the course with id '49'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,User enrolled in course,The user with id '2' enrolled the user with id '7234' using the enrolment method 'cohort' in the course with id '49'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,User enrolled in course,The user with id '2' enrolled the user with id '7233' using the enrolment method 'cohort' in the course with id '49'.,web,94.236.252.192
"11/10/18, 20:55",Course: Програмни езици,System,User enrolled in course,The user with id '2' enrolled the user with id '7232' using the enrolment method 'cohort' in the course with id '49'.,web,94.236.252.192
